# ell, DTT, DTE, DEE
# from class within cobaya (https://cobaya.readthedocs.io/en/latest/) to compare to their plik-lite values
1.443000000000000000e+03 8.036755459744449581e+02 -3.189854267934141419e+01 1.216856867712405688e+01
1.444000000000000000e+03 8.026918335764702306e+02 -3.127673533120294991e+01 1.210259372114618692e+01
1.445000000000000000e+03 8.016624191741426557e+02 -3.065403748868270029e+01 1.203952711576054746e+01
1.446000000000000000e+03 8.005876351698573217e+02 -3.003064693625217885e+01 1.197935955959685828e+01
1.447000000000000000e+03 7.994678165389873357e+02 -2.940676254730511374e+01 1.192208164728172015e+01
1.448000000000000000e+03 7.983033008347326813e+02 -2.878258428602958574e+01 1.186768386922790697e+01
1.449000000000000000e+03 7.970944281929691897e+02 -2.815831320928021242e+01 1.181615661142365425e+01
1.450000000000000000e+03 7.958415413370979650e+02 -2.753415146845038919e+01 1.176749015522197439e+01
1.451000000000000000e+03 7.945449855828936734e+02 -2.691030231134435979e+01 1.172167467712991851e+01
1.452000000000000000e+03 7.932051088433534005e+02 -2.628697008404949642e+01 1.167870024859790234e+01
1.453000000000000000e+03 7.918222616335452813e+02 -2.566436023280841283e+01 1.163855683580897171e+01
1.454000000000000000e+03 7.903967970754575845e+02 -2.504267930589114499e+01 1.160123429946811235e+01
1.455000000000000000e+03 7.889290709028483661e+02 -2.442213495546738855e+01 1.156672239459154916e+01
1.456000000000000000e+03 7.874194414660927350e+02 -2.380293593947860487e+01 1.153501077029601873e+01
1.457000000000000000e+03 7.858682697370323922e+02 -2.318529212351023006e+01 1.150608896958807392e+01
1.458000000000000000e+03 7.842759193138253977e+02 -2.256941448266386629e+01 1.147994642915339547e+01
1.459000000000000000e+03 7.826427564257934364e+02 -2.195551510342944468e+01 1.145657247914604504e+01
1.460000000000000000e+03 7.809691499382716984e+02 -2.134380718555739165e+01 1.143595634297780705e+01
1.461000000000000000e+03 7.792554713574570542e+02 -2.073450504393082028e+01 1.141808713710743461e+01
1.462000000000000000e+03 7.775020948352581627e+02 -2.012782411043773578e+01 1.140295387082998602e+01
1.463000000000000000e+03 7.757093971741419409e+02 -1.952398093584314154e+01 1.139054544606609198e+01
1.464000000000000000e+03 7.738777578319853774e+02 -1.892319319166129432e+01 1.138085065715124600e+01
1.465000000000000000e+03 7.720075589269216607e+02 -1.832567967202783521e+01 1.137385819062511771e+01
1.466000000000000000e+03 7.700991852421913109e+02 -1.773166029557199153e+01 1.136955662502084508e+01
1.467000000000000000e+03 7.681530242309887626e+02 -1.714135610728872905e+01 1.136793443065429798e+01
1.468000000000000000e+03 7.661694660213131556e+02 -1.655498928041095397e+01 1.136897996941341304e+01
1.469000000000000000e+03 7.641489034208165094e+02 -1.597278311828169528e+01 1.137268149454746435e+01
1.470000000000000000e+03 7.620917319216516717e+02 -1.539496205622625169e+01 1.137902715045635027e+01
1.471000000000000000e+03 7.599983497053225392e+02 -1.482175166342439709e+01 1.138800497247991217e+01
1.472000000000000000e+03 7.578691576475322336e+02 -1.425337864478254701e+01 1.139960288668719990e+01
1.473000000000000000e+03 7.557045593230318445e+02 -1.369007084280594100e+01 1.141380870966579231e+01
1.474000000000000000e+03 7.535049610104691737e+02 -1.313205723947081971e+01 1.143061014831106625e+01
1.475000000000000000e+03 7.512707716972385015e+02 -1.257956795809659845e+01 1.144999479961550826e+01
1.476000000000000000e+03 7.490024030843278524e+02 -1.203283426521805666e+01 1.147195015045799948e+01
1.477000000000000000e+03 7.467002695911698993e+02 -1.149208857245750792e+01 1.149646357739310787e+01
1.478000000000000000e+03 7.443647883604880917e+02 -1.095756443839696104e+01 1.152352234644039264e+01
1.479000000000000000e+03 7.419963792631485830e+02 -1.042949657045033796e+01 1.155311361287368577e+01
1.480000000000000000e+03 7.395955069563572124e+02 -9.908095465926230361e+00 1.158521994149637990e+01
1.481000000000000000e+03 7.371628075031928802e+02 -9.393471057301033156e+00 1.161980581946150615e+01
1.482000000000000000e+03 7.346989630140432155e+02 -8.885708316095366044e+00 1.165683100974515796e+01
1.483000000000000000e+03 7.322046597139488995e+02 -8.384892545693897858e+00 1.169625501810998891e+01
1.484000000000000000e+03 7.296805879497528622e+02 -7.891109381829081393e+00 1.173803709264928763e+01
1.485000000000000000e+03 7.271274421972536857e+02 -7.404444793064897112e+00 1.178213622333102606e+01
1.486000000000000000e+03 7.245459210683543461e+02 -6.924985081280570220e+00 1.182851114154190597e+01
1.487000000000000000e+03 7.219367273182160716e+02 -6.452816882154333911e+00 1.187712031963140902e+01
1.488000000000000000e+03 7.193005678524070845e+02 -5.988027165647139327e+00 1.192792197045585390e+01
1.489000000000000000e+03 7.166381537340553223e+02 -5.530703236486417929e+00 1.198087404692244817e+01
1.490000000000000000e+03 7.139502001909985438e+02 -5.080932734649792337e+00 1.203593424153332592e+01
1.491000000000000000e+03 7.112374266229367095e+02 -4.638803635848831597e+00 1.209305998592962439e+01
1.492000000000000000e+03 7.085005566085812916e+02 -4.204404252012782450e+00 1.215220845043550746e+01
1.493000000000000000e+03 7.057403179128082229e+02 -3.777823231772299728e+00 1.221333654360223164e+01
1.494000000000000000e+03 7.029574424938087986e+02 -3.359149560943195389e+00 1.227640091175220682e+01
1.495000000000000000e+03 7.001526665102393281e+02 -2.948472563010162251e+00 1.234135793852302854e+01
1.496000000000000000e+03 6.973267303283746514e+02 -2.545881899610518584e+00 1.240816374441152803e+01
1.497000000000000000e+03 6.944803785292566545e+02 -2.151467571017938951e+00 1.247677418631785429e+01
1.498000000000000000e+03 6.916143599158477855e+02 -1.765319916626198804e+00 1.254714485708948501e+01
1.499000000000000000e+03 6.887294275201809342e+02 -1.387529615432903540e+00 1.261923108506531044e+01
1.500000000000000000e+03 6.858263386105104473e+02 -1.018187686523225111e+00 1.269298793361966027e+01
1.501000000000000000e+03 6.829058546984645091e+02 -6.573854895536460630e-01 1.276837020070637685e+01
1.502000000000000000e+03 6.799687415461946784e+02 -3.052147252356887108e-01 1.284533241840284035e+01
1.503000000000000000e+03 6.770157691735284970e+02 3.823256418034728932e-02 1.292382885245405788e+01
1.504000000000000000e+03 6.740477118651193678e+02 3.728639944216438629e-01 1.300381350181666917e+01
1.505000000000000000e+03 6.710653481775989349e+02 6.985868387091334064e-01 1.308524009820303924e+01
1.506000000000000000e+03 6.680694609467274176e+02 1.015308027273760461e+00 1.316806210562527824e+01
1.507000000000000000e+03 6.650608372945449673e+02 1.322934146872742245e+00 1.325223271993931995e+01
1.508000000000000000e+03 6.620402686365230238e+02 1.621371440305836353e+00 1.333770486838894342e+01
1.509000000000000000e+03 6.590085506887148767e+02 1.910525805931602594e+00 1.342443120914985499e+01
1.510000000000000000e+03 6.559664834749078182e+02 2.190302797183663497e+00 1.351236413087371702e+01
1.511000000000000000e+03 6.529148713337734762e+02 2.460607622086974366e+00 1.360145575223220860e+01
1.512000000000000000e+03 6.498545229260190581e+02 2.721345142774080461e+00 1.369165792146108096e+01
1.513000000000000000e+03 6.467862512415390484e+02 2.972419875001384160e+00 1.378292221590418620e+01
1.514000000000000000e+03 6.437108736065657695e+02 3.213735987665405691e+00 1.387519994155757530e+01
1.515000000000000000e+03 6.406292116908207390e+02 3.445197302319048749e+00 1.396844213261348600e+01
1.516000000000000000e+03 6.375420915146657990e+02 3.666707292687864328e+00 1.406259955100445680e+01
1.517000000000000000e+03 6.344503434562547000e+02 3.878169084186311899e+00 1.415762268594733087e+01
1.518000000000000000e+03 6.313548022586833213e+02 4.079485453434023690e+00 1.425346175348734157e+01
1.519000000000000000e+03 6.282562689343711781e+02 4.270583837553274087e+00 1.435006763532910590e+01
1.520000000000000000e+03 6.251553960625550417e+02 4.451491626463021767e+00 1.444739470613537158e+01
1.521000000000000000e+03 6.220528014015046665e+02 4.622261594646280614e+00 1.454539803254613872e+01
1.522000000000000000e+03 6.189491058962274792e+02 4.782946957978569280e+00 1.464403243595555182e+01
1.523000000000000000e+03 6.158449336836384873e+02 4.933601374544008600e+00 1.474325249210476230e+01
1.524000000000000000e+03 6.127409120977325756e+02 5.074278945451428768e+00 1.484301253067483195e+01
1.525000000000000000e+03 6.096376716747539604e+02 5.205034215650472973e+00 1.494326663487954931e+01
1.526000000000000000e+03 6.065358461583675762e+02 5.325922174747700133e+00 1.504396864105834020e+01
1.527000000000000000e+03 6.034360725048301219e+02 5.436998257822686753e+00 1.514507213826912135e+01
1.528000000000000000e+03 6.003389908881599695e+02 5.538318346244130552e+00 1.524653046788116662e+01
1.529000000000000000e+03 5.972452447053093465e+02 5.629938768485953204e+00 1.534829672316797478e+01
1.530000000000000000e+03 5.941554805813342455e+02 5.711916300943403080e+00 1.545032374890015525e+01
1.531000000000000000e+03 5.910703483745655831e+02 5.784308168749159762e+00 1.555256414093828887e+01
1.532000000000000000e+03 5.879905011817794502e+02 5.847172046589436789e+00 1.565497024582577268e+01
1.533000000000000000e+03 5.849165953433691811e+02 5.900566059520086171e+00 1.575749416038173933e+01
1.534000000000000000e+03 5.818492904485150348e+02 5.944548783782694024e+00 1.586008773129387350e+01
1.535000000000000000e+03 5.787892493403552407e+02 5.979179247620699300e+00 1.596270255471132060e+01
1.536000000000000000e+03 5.757371381211572725e+02 6.004516932095474324e+00 1.606528997583752627e+01
1.537000000000000000e+03 5.726936261574886657e+02 6.020621771902450625e+00 1.616780108852313802e+01
1.538000000000000000e+03 5.696593860853870410e+02 6.027554156187207468e+00 1.627018673485883937e+01
1.539000000000000000e+03 5.666350938155318318e+02 6.025374929361579923e+00 1.637239750476824440e+01
1.540000000000000000e+03 5.636214285384148752e+02 6.014145391919763384e+00 1.647438373560074965e+01
1.541000000000000000e+03 5.606190727295108900e+02 5.993927301254410978e+00 1.657609551172443219e+01
1.542000000000000000e+03 5.576287121544487491e+02 5.964782872472742525e+00 1.667748266411887315e+01
1.543000000000000000e+03 5.546510358741820710e+02 5.926774779212645505e+00 1.677849476996805933e+01
1.544000000000000000e+03 5.516867362501601519e+02 5.879966154458781347e+00 1.687908115225326000e+01
1.545000000000000000e+03 5.487365089494988979e+02 5.824420591358680177e+00 1.697919087934586102e+01
1.546000000000000000e+03 5.458010529501509609e+02 5.760202144038848893e+00 1.707877276460026650e+01
1.547000000000000000e+03 5.428810705460780355e+02 5.687375328420879228e+00 1.717777536594675425e+01
1.548000000000000000e+03 5.399772673524199718e+02 5.606005123037543392e+00 1.727614698548434546e+01
1.549000000000000000e+03 5.370903523106667308e+02 5.516156969848896807e+00 1.737383566907366372e+01
1.550000000000000000e+03 5.342210376938289755e+02 5.417896775058391512e+00 1.747078920592983309e+01
1.551000000000000000e+03 5.313700391116087758e+02 5.311290909928964687e+00 1.756695512821531224e+01
1.552000000000000000e+03 5.285380755155705401e+02 5.196406211599154723e+00 1.766228071063280325e+01
1.553000000000000000e+03 5.257258692043114934e+02 5.073309983899195075e+00 1.775671297001807147e+01
1.554000000000000000e+03 5.229341458286332909e+02 4.942069998167121447e+00 1.785019866493285789e+01
1.555000000000000000e+03 5.201636343967121547e+02 4.802754494064873647e+00 1.794268429525772746e+01
1.556000000000000000e+03 5.174150672792698060e+02 4.655432180394402764e+00 1.803411610178494584e+01
1.557000000000000000e+03 5.146891802147446242e+02 4.500172235913767693e+00 1.812444006581133493e+01
1.558000000000000000e+03 5.119866289212110928e+02 4.337055663367696212e+00 1.821360692497078659e+01
1.559000000000000000e+03 5.093077380653836599e+02 4.166209466539752881e+00 1.830158727306062971e+01
1.560000000000000000e+03 5.066527499469644908e+02 3.987772795714716878e+00 1.838835660117783632e+01
1.561000000000000000e+03 5.040219076790465920e+02 3.801885624961259591e+00 1.847389029418630813e+01
1.562000000000000000e+03 5.014154551891662095e+02 3.608688753508952907e+00 1.855816363055764384e+01
1.563000000000000000e+03 4.988336372203522728e+02 3.408323807125270388e+00 1.864115178221177516e+01
1.564000000000000000e+03 4.962766993321783957e+02 3.200933239492595117e+00 1.872282981435769500e+01
1.565000000000000000e+03 4.937448879018127172e+02 2.986660333585220872e+00 1.880317268533413966e+01
1.566000000000000000e+03 4.912384501250693916e+02 2.765649203046358640e+00 1.888215524645028154e+01
1.567000000000000000e+03 4.887576340174589973e+02 2.538044793565141788e+00 1.895975224182643970e+01
1.568000000000000000e+03 4.863026884152396860e+02 2.303992884253628137e+00 1.903593830823473354e+01
1.569000000000000000e+03 4.838738629764678194e+02 2.063640089023805579e+00 1.911068797493984661e+01
1.570000000000000000e+03 4.814714081820486626e+02 1.817133857964599031e+00 1.918397566353964478e+01
1.571000000000000000e+03 4.790955753367871353e+02 1.564622478718869170e+00 1.925577568780591875e+01
1.572000000000000000e+03 4.767466165704396985e+02 1.306255077860423164e+00 1.932606225352508389e+01
1.573000000000000000e+03 4.744247848387631734e+02 1.042181622271015184e+00 1.939480945833883396e+01
1.574000000000000000e+03 4.721303339245675943e+02 7.725529205173514713e-01 1.946199129158486940e+01
1.575000000000000000e+03 4.698635184387655386e+02 4.975206242280973967e-01 1.952758163413757941e+01
1.576000000000000000e+03 4.676245938214239573e+02 2.172372294708781182e-01 1.959155425824874541e+01
1.577000000000000000e+03 4.654138163428143002e+02 -6.814392187071371954e-02 1.965388282738822312e+01
1.578000000000000000e+03 4.632314431044638923e+02 -3.584686407201162495e-01 1.971454089608464599e+01
1.579000000000000000e+03 4.610777320402060582e+02 -6.535818894307914295e-01 1.977350190976611799e+01
1.580000000000000000e+03 4.589529419172318399e+02 -9.533277804092227248e-01 1.983073920460090633e+01
1.581000000000000000e+03 4.568573323371397805e+02 -1.257549574737907072e+00 1.988622600733812718e+01
1.582000000000000000e+03 4.547911637369877553e+02 -1.566089680798355310e+00 1.993993543514847744e+01
1.583000000000000000e+03 4.527546973903432104e+02 -1.878789652894083728e+00 1.999184049546488140e+01
1.584000000000000000e+03 4.507481954083337996e+02 -2.195490189873611886e+00 2.004191408582320122e+01
1.585000000000000000e+03 4.487719207406988744e+02 -2.516031133753457993e+00 2.009012899370296168e+01
1.586000000000000000e+03 4.468261371768398362e+02 -2.840251468341131957e+00 2.013645789636799321e+01
1.587000000000000000e+03 4.449111093468709441e+02 -3.167989317858133536e+00 2.018087336070716731e+01
1.588000000000000000e+03 4.430271027226702358e+02 -3.499081945562944274e+00 2.022334784307507505e+01
1.589000000000000000e+03 4.411743836189305625e+02 -3.833365752374032986e+00 2.026385368913272700e+01
1.590000000000000000e+03 4.393532191942096574e+02 -4.170676275492835039e+00 2.030236313368823531e+01
1.591000000000000000e+03 4.375638774519824779e+02 -4.510848187026765821e+00 2.033884830053752779e+01
1.592000000000000000e+03 4.358066272416897391e+02 -4.853715292612196919e+00 2.037328120230501938e+01
1.593000000000000000e+03 4.340817382597911092e+02 -5.199110530037470923e+00 2.040563374028433685e+01
1.594000000000000000e+03 4.323894810508145383e+02 -5.546865967865882041e+00 2.043587770427898676e+01
1.595000000000000000e+03 4.307301270084072371e+02 -5.896812804058683355e+00 2.046398477244304814e+01
1.596000000000000000e+03 4.291039483763871658e+02 -6.248781364598070098e+00 2.048992651112190799e+01
1.597000000000000000e+03 4.275111419380319262e+02 -6.602607082407452310e+00 2.051368023079620784e+01
1.598000000000000000e+03 4.259515993172937556e+02 -6.958148496781539905e+00 2.053524661290355979e+01
1.599000000000000000e+03 4.244251345755561147e+02 -7.315269416095904198e+00 2.055463224416751444e+01
1.600000000000000000e+03 4.229315603298988435e+02 -7.673832951378672718e+00 2.057184377526431973e+01
1.601000000000000000e+03 4.214706877505611260e+02 -8.033701515214730193e+00 2.058688792093898101e+01
1.602000000000000000e+03 4.200423265584030901e+02 -8.394736820649923104e+00 2.059977146012129978e+01
1.603000000000000000e+03 4.186462850223695682e+02 -8.756799880095256228e+00 2.061050123604196216e+01
1.604000000000000000e+03 4.172823699569511291e+02 -9.119751004231087421e+00 2.061908415634856695e+01
